20250225,5384,269,0.4241
20250303,5381,269,0.3797
20250228,5383,269,0.3888
20250303 ,5381,269,0.3797
20250304 ,5383,269,0.3853
20250304 ,5383,269,0.3853
20250307,5381,269,0.3887
