002109,兴化股份,2.798,
002237,恒邦股份,3.25,
600101,明星电力,2.442,
603959,百利科技,2.199,
002911,佛燃能源,3.804,
002002,鸿达兴业,2.171,
000795,英洛华,2.045,
600623,华谊集团,5.062,
002085,万丰奥威,2.072,
601882,海天精工,50.782,
002867,周大生,6.17,
603355,莱克电气,11.428,
002351,漫步者,3.448,
601369,陕鼓动力,4.392,
000426,兴业矿业,16.561,
600103,青山纸业,2.758,
601908,京运通,2.229,
000553,安道麦A,2.889,
603897,长城科技,3.212,
002788,鹭燕医药,2.384,
603319,湘油泵,2.847,
600704,物产中大,3.258,
603612,索通发展,8.657,
600173,卧龙地产,4.034,
000973,佛塑科技,3.158,
600529,山东药玻,4.576,
002399,海普瑞,6.025,
000581,威孚高科,4.081,
600323,瀚蓝环境,3.036,
600075,新疆天业,11.47,
000718,苏宁环球,2.7,
000739,普洛药业,13.819,
600516,方大炭素,4.52,
603726,朗迪集团,4.176,
600967,内蒙一机,2.789,
002773,康弘药业,2.724,
603727,博迈科,3.148,
000833,粤桂股份,3.105,
603788,宁波高发,2.901,
603906,龙蟠科技,8.163,
000498,山东路桥,2.582,
000099,中信海直,3.6,
603339,四方科技,2.441,
600271,航天信息,2.464,
002488,金固股份,86.301,
601969,海南矿业,3.125,
600110,诺德股份,6.545,
600449,宁夏建材,8.086,
002107,沃华医药,2.844,
002550,千红制药,3.714,
600497,驰宏锌锗,5.365,
603856,东宏股份,2.634,
002057,中钢天源,3.169,
000987,越秀资本,5.186,
600469,风神股份,8.339,
002479,富春环保,2.432,
603131,上海沪工,12.207,
600475,华光环能,2.131,
603020,爱普股份,2.582,
002664,信质集团,2.507,
002391,长青股份,4.873,
002312,川发龙蟒,19.651,
002557,洽洽食品,2.374,
000019,深粮控股,2.877,
002677,浙江美大,3.953,
000959,首钢股份,3.476,
000859,国风新材,14.399,
000686,东北证券,3.639,
601968,宝钢包装,3.554,
002056,横店东磁,5.659,
600854,春兰股份,3.748,
000927,中国铁物,30.032,
600359,新农开发,5.837,
601619,嘉泽新能,2.62,
600420,国药现代,4.994,
002108,沧州明珠,2.539,
002034,旺能环境,2.098,
600598,北大荒,46.246,
600917,重庆燃气,6.453,
000726,鲁  泰Ａ,2.461,
000532,华金资本,10.681,
603937,丽岛新材,2.403,
600168,武汉控股,2.662,
000557,西部创业,2.183,
601188,龙江交通,2.179,
600618,氯碱化工,5.928,
600717,天津港,2.213,
002753,永东股份,3.649,
002802,洪汇新材,9.345,
000652,泰达股份,2.093,
002457,青龙管业,9.283,
603080,新疆火炬,3.45,
002443,金洲管道,5.781,
002783,凯龙股份,2.225,
603126,中材节能,2.07,
603882,金域医学,6.486,
600392,盛和资源,36.823,
000700,模塑科技,2.786,
600470,六国化工,2.394,
600835,上海机电,8.711,
002149,西部材料,11.247,
000789,万年青,10.084,
600691,阳煤化工,2.673,
002249,大洋电机,3.931,
002556,辉隆股份,3.015,
000630,铜陵有色,2.647,
600895,张江高科,2.878,
600993,马应龙,2.226,
000828,东莞控股,4.22,
002434,万里扬,33.018,
000705,浙江震元,2.73,
600278,东方创业,2.448,
600563,法拉电子,8.628,
600161,天坛生物,2.348,
002014,永新股份,2.105,
002084,海鸥住工,2.028,
000672,上峰水泥,9.511,
002127,南极电商,16.056,
000419,通程控股,4.998,
600403,大有能源,3.798,
603629,利通电子,2.608,
603970,中农立华,3.914,
600479,千金药业,3.0,
002701,奥瑞金,3.104,
000915,华特达因,2.11,
601015,陕西黑猫,4.513,
002908,德生科技,3.032,
000030,富奥股份,2.473,
601992,金隅集团,2.69,
000968,蓝焰控股,4.055,
002759,天际股份,9.126,
600798,宁波海运,3.703,
002966,苏州银行,2.086,
605169,洪通燃气,2.079,
600251,冠农股份,2.593,
002245,蔚蓝锂芯,2.14,
000905,厦门港务,5.167,
603227,雪峰科技,2.081,
600713,南京医药,2.06,
000885,城发环境,12.068,
603600,永艺股份,8.354,
002455,百川股份,2.599,
002941,新疆交建,2.284,
601200,上海环境,2.565,
600208,新湖中宝,8.08,
002674,兴业科技,2.157,
600252,中恒集团,3.385,
000407,胜利股份,6.886,
000881,中广核技,3.057,
002580,圣阳股份,2.965,
600735,新华锦,18.581,
600255,鑫科材料,4.042,
600409,三友化工,3.82,
000623,吉林敖东,2.75,
000090,天健集团,11.854,
603787,新日股份,3.071,
601000,唐山港,100.67,
600428,中远海特,3.073,
603538,美诺华,5.77,
002208,合肥城建,8.325,
600737,中粮糖业,2.111,
002507,涪陵榨菜,16.792,
600284,浦东建设,2.217,
603668,天马科技,3.775,
600008,首创环保,2.764,
600985,淮北矿业,11.921,
600133,东湖高新,2.176,
000060,中金岭南,4.405,
000703,恒逸石化,4.123,
002799,环球印务,16.54,
600180,瑞茂通,2.178,
600742,一汽富维,4.392,
600012,皖通高速,2.457,
002054,德美化工,2.961,
002332,仙琚制药,3.655,
600218,全柴动力,2.728,
002263,大东南,6.181,
600710,苏美达,2.615,
002412,汉森制药,2.114,
601599,浙文影业,7.33,
002064,华峰化学,3.188,
002559,亚威股份,2.324,
000011,深物业A,13.95,
002700,ST浩源,2.649,
603811,诚意药业,2.898,
000919,金陵药业,2.449,
600295,鄂尔多斯,3.666,
601098,中南传媒,2.257,
600829,人民同泰,2.596,
000563,陕国投Ａ,26.567,
600578,京能电力,2.572,
600056,中国医药,12.213,
002566,益盛药业,2.552,
603790,雅运股份,2.192,
002318,久立特材,6.032,
600979,广安爱众,4.72,
601116,三江购物,84.311,
600178,东安动力,5.036,
002661,克明食品,3.095,
600787,中储股份,3.437,
000488,晨鸣纸业,3.224,
002768,国恩股份,2.541,
000401,冀东水泥,2.824,
000762,西藏矿业,2.127,
002083,孚日股份,3.98,
603456,九洲药业,7.875,
002053,云南能投,2.769,
600299,安迪苏,2.888,
000791,甘肃电投,4.068,
600594,益佰制药,5.166,
605166,聚合顺,2.024,
600650,锦江在线,3.236,
002267,陕天然气,2.687,
000685,中山公用,2.583,
600876,洛阳玻璃,5.988,
603527,众源新材,2.008,
002817,黄山胶囊,4.421,
002099,海翔药业,5.338,
600668,尖峰集团,2.422,
603176,汇通集团,2.641,
603178,圣龙股份,3.344,
603977,国泰集团,3.236,
600908,无锡银行,3.551,
000657,中钨高新,4.884,
600740,山西焦化,9.931,
600202,哈空调,2.761,
600368,五洲交通,6.582,
600987,航民股份,8.774,
002743,富煌钢构,5.155,
002386,天原股份,3.146,
601113,华鼎股份,2.563,
600724,宁波富达,2.996,
601611,中国核建,2.467,
603617,君禾股份,3.558,
002372,伟星新材,332.912,
002761,浙江建投,3.842,
600425,青松建化,3.572,
600486,扬农化工,7.905,
000153,丰原药业,2.549,
603926,铁流股份,2.044,
002124,天邦食品,51.987,
002419,天虹股份,10.151,
002986,宇新股份,2.744,
600528,中铁工业,2.755,
600714,金瑞矿业,3.633,
600336,澳柯玛,4.907,
600794,保税科技,4.327,
002266,浙富控股,4.662,
000975,银泰黄金,3.045,
600496,精工钢构,3.826,
600565,迪马股份,4.923,
001872,招商港口,2.072,
600527,江南高纤,4.084,
002432,九安医疗,7.091,
000900,现代投资,2.198,
600367,红星发展,2.381,
002923,润都股份,3.512,
603127,昭衍新药,2.9,
603013,亚普股份,2.04,
600267,海正药业,3.205,
600790,轻纺城,2.329,
000958,电投产融,9.483,
603036,如通股份,3.496,
002275,桂林三金,2.91,
001205,盛航股份,2.708,
600461,洪城环境,2.094,
002801,微光股份,8.179,
002375,亚厦股份,2.148,
603113,金能科技,2.217,
000049,德赛电池,5.509,
000411,英特集团,2.74,
002595,豪迈科技,2.321,
600415,小商品城,17.152,
600325,华发股份,13.5,
000951,中国重汽,2.805,
601058,赛轮轮胎,2.433,
002440,闰土股份,7.768,
000055,方大集团,16.75,
000932,华菱钢铁,8.036,
600106,重庆路桥,8.574,
603026,胜华新材,2.102,
002287,奇正藏药,2.525,
000935,四川双马,5.793,
000600,建投能源,4.538,
603767,中马传动,2.312,
002226,江南化工,5.181,
603192,汇得科技,8.66,
000893,亚钾国际,6.26,
600839,四川长虹,5.616,
002078,太阳纸业,6.182,
002062,宏润建设,5.57,
002438,江苏神通,4.802,
002102,ST冠福,2.21,
603817,海峡环保,2.107,
603798,康普顿,2.369,
600329,达仁堂,6.421,
603987,康德莱,3.57,
603519,立霸股份,2.676,
000677,恒天海龙,2.079,
002702,海欣食品,2.579,
002843,泰嘉股份,18.466,
002030,达安基因,2.105,
601101,昊华能源,2.413,
600513,联环药业,11.285,
000565,渝三峡Ａ,3.459,
600123,兰花科创,3.622,
600511,国药股份,3.549,
601388,怡球资源,3.082,
601616,广电电气,2.736,
002497,雅化集团,6.856,
000591,太阳能,2.826,
603167,渤海轮渡,12.594,
002223,鱼跃医疗,6.853,
601233,桐昆股份,8.247,
002758,浙农股份,4.945,
002302,西部建设,3.048,
002959,小熊电器,3.436,
603966,法兰泰克,6.504,
603998,方盛制药,3.246,
000009,中国宝安,8.507,
000543,皖能电力,3.582,
603867,新化股份,3.662,
600572,康恩贝,4.768,
002176,江特电机,3.364,
000513,丽珠集团,16.962,
002390,信邦制药,2.459,
603040,新坐标,2.878,
601008,连云港,7.598,
603006,联明股份,2.232,
603599,广信股份,2.031,
000993,闽东电力,3.254,
600526,菲达环保,2.604,
600711,盛屯矿业,6.507,
600738,丽尚国潮,2.008,
002524,光正眼科,5.223,
002011,盾安环境,2.07,
002182,云海金属,3.196,
603393,新天然气,6.747,
600499,科达制造,4.744,
002658,雪迪龙,7.933,
603908,牧高笛,16.692,
002326,永太科技,3.08,
002240,盛新锂能,5.625,
002039,黔源电力,3.434,
603825,华扬联众,5.515,
603689,皖天然气,2.323,
603089,正裕工业,2.282,
600971,恒源煤电,2.675,
600851,海欣股份,2.906,
600846,同济科技,4.576,
600777,新潮能源,2.553,
600673,东阳光,5.788,
600664,哈药股份,2.59,
600651,飞乐音响,3.205,
600372,中航电子,5.347,
002915,中欣氟材,4.174,
002224,三 力 士,4.209,
002133,广宇集团,3.146,
002081,金 螳 螂,18.632,
002042,华孚时尚,2.839,
000571,ST大洲,2.363,
000552,靖远煤电,2.118,
603639,海利尔,2.572,
000423,东阿阿胶,3.303,
603619,中曼石油,2.818,
603158,腾龙股份,2.096,
603876,鼎胜新材,4.86,
600814,杭州解百,2.079,
603677,奇精机械,2.68,
002430,杭氧股份,9.619,
002805,丰元股份,3.514,
601799,星宇股份,6.687,
603309,维力医疗,5.943,
600885,宏发股份,3.886,
002899,英派斯,2.062,
600970,中材国际,2.326,
002250,联化科技,3.554,
600483,福能股份,2.556,
601965,中国汽研,2.283,
605116,奥锐特,3.46,
605007,五洲特纸,2.282,
603035,常熟汽饰,2.754,
002264,新 华 都,2.954,
603556,海兴电力,2.29,
002492,恒基达鑫,2.081,
603311,金海高科,3.023,
002091,江苏国泰,3.296,
603877,太平鸟,3.549,
000155,川能动力,2.25,
002192,融捷股份,8.543,
600865,百大集团,4.311,
000059,华锦股份,3.589,
002357,富临运业,2.8,
601702,华峰铝业,5.487,
603855,华荣股份,4.394,
600116,三峡水利,4.059,
600210,紫江企业,7.47,
600546,山煤国际,44.639,
603439,贵州三力,3.716,
000753,漳州发展,2.704,
002295,精艺股份,3.564,
002098,浔兴股份,6.002,
002675,东诚药业,10.134,
600422,昆药集团,11.963,
605377,华旺科技,4.18,
600419,天润乳业,3.54,
002125,湘潭电化,2.948,
